MoyoriSearchMemoryFile
# ファイル名(20文字まで) UTF-8で書いてね
駅コード調査用
# グループコード,駅名,色コード [インポート時はグループコード, 色コードのみ利用]
1122205,陸前原ノ町,1
1122206,苦竹,1
1122207,小鶴新田,1
1122208,福田町,1
1122209,陸前高砂,1
1122210,中野栄,1
1122211,多賀城,1
1122212,下馬,1
1122213,西塩釜,1
1122214,本塩釜,1
1122215,東塩釜,1
1122216,陸前浜田,1
1122217,松島海岸,1
1122218,高城町,1
1122219,手樽,1
1122220,陸前富山,1
1122221,陸前大塚,1
1122222,東名,1
1122223,野蒜,1
1122224,陸前小野,1
1122225,鹿妻,1
1122226,矢本,1
1122227,東矢本,1
1122228,陸前赤井,1
1122229,蛇田,1
1122230,陸前山下,1
1122231,石巻,1
1122232,石巻あゆみ野,1
1122302,上涌谷,1
1122303,涌谷,1
1122304,前谷地,1
1122305,佳景山,1
1122306,鹿又,1
1122307,曽波神,1
1122309,陸前稲井,1
1122310,渡波,1
1122311,万石浦,1
1122312,沢田,1
1122313,浦宿,1
1122314,女川,1
1122402,和渕,1
1122403,のの岳,1
1122404,陸前豊里,1
1122405,御岳堂,1
1122406,柳津,1
1122407,陸前横山,1
1122408,陸前戸倉,1
1122409,志津川,1
1122410,清水浜,1
1122411,歌津,1
1122412,陸前港,1
1122413,蔵内,1
1122414,陸前小泉,1
1122415,本吉,1
1122416,小金沢,1
1122417,大谷海岸,1
1122418,陸前階上,1
1122419,最知,1
1122420,松岩,1
1122421,南気仙沼,1
1122422,不動の沢,1
1122424,南三陸町役場・病院前,1
1122425,気仙沼市立病院,1
1122426,志津川中央団地,1
1122427,岩月,1
1122428,赤岩港,1
1122502,喜久田,1
1122503,安子ケ島,1
1122504,磐梯熱海,1
1122505,中山宿,1
1122506,上戸,1
1122507,猪苗代湖畔,1
1122508,関都,1
1122509,川桁,1
1122510,猪苗代,1
1122511,翁島,1
1122512,磐梯町,1
1122513,東長原,1
1122514,広田,1
1122515,会津若松,1
1122516,郡山富田,1
1122602,堂島,1
1122603,笈川,1
1122604,塩川,1
1122605,姥堂,1
1122606,会津豊川,1
1122607,喜多方,1
1122608,山都,1
1122609,荻野,1
1122610,尾登,1
1122611,野沢,1
1122612,上野尻,1
1122613,徳沢,1
1122614,豊実,1
1122615,日出谷,1
1122616,鹿瀬,1
1122617,津川,1
1122618,三川,1
1122619,五十島,1
1122620,東下条,1
1122621,咲花,1
1122622,馬下,1
1122623,猿和田,1
1122624,五泉,1
1122625,北五泉,1
1122626,新関,1
1122627,東新津,1
1122702,七日町,1
1122703,西若松,1
1122704,会津本郷,1
1122705,会津高田,1
